起运港,目的港,箱型,海运费USD,附加费USD,运输天数,运价有效期,数据来源
Laem Chabang,Shekou,20GP,1050,150,6,MOCK (replace with real 运价有效期),MOCK
Laem Chabang,Shekou,40GP,1140,150,6,MOCK (replace with real 运价有效期),MOCK
Laem Chabang,Shekou,40HQ,1140,150,6,MOCK (replace with real 运价有效期),MOCK
Laem Chabang,Shekou,40RF,2100,150,6,MOCK (replace with real 运价有效期),MOCK
Laem Chabang,Shekou,40OT,1420,150,6,MOCK (replace with real 运价有效期),MOCK
Laem Chabang,Shekou,40FR,1520,150,6,MOCK (replace with real 运价有效期),MOCK
Laem Chabang,Sihanoukville,20GP,350,150,2,MOCK (replace with real 运价有效期),MOCK
Laem Chabang,Sihanoukville,40GP,380,150,2,MOCK (replace with real 运价有效期),MOCK
Laem Chabang,Sihanoukville,40HQ,380,150,2,MOCK (replace with real 运价有效期),MOCK
Laem Chabang,Sihanoukville,40RF,700,150,2,MOCK (replace with real 运价有效期),MOCK
Laem Chabang,Sihanoukville,40OT,470,150,2,MOCK (replace with real 运价有效期),MOCK
Laem Chabang,Sihanoukville,40FR,510,150,2,MOCK (replace with real 运价有效期),MOCK
Laem Chabang,Singapore,20GP,350,150,2,MOCK (replace with real 运价有效期),MOCK
Laem Chabang,Singapore,40GP,380,150,2,MOCK (replace with real 运价有效期),MOCK
Laem Chabang,Singapore,40HQ,380,150,2,MOCK (replace with real 运价有效期),MOCK
Laem Chabang,Singapore,40RF,700,150,2,MOCK (replace with real 运价有效期),MOCK
Laem Chabang,Singapore,40OT,470,150,2,MOCK (replace with real 运价有效期),MOCK
Laem Chabang,Singapore,40FR,510,150,2,MOCK (replace with real 运价有效期),MOCK
Laem Chabang,Taipei,20GP,1050,150,6,MOCK (replace with real 运价有效期),MOCK
Laem Chabang,Taipei,40GP,1140,150,6,MOCK (replace with real 运价有效期),MOCK
Laem Chabang,Taipei,40HQ,1140,150,6,MOCK (replace with real 运价有效期),MOCK
Laem Chabang,Taipei,40RF,2100,150,6,MOCK (replace with real 运价有效期),MOCK
Laem Chabang,Taipei,40OT,1420,150,6,MOCK (replace with real 运价有效期),MOCK
Laem Chabang,Taipei,40FR,1520,150,6,MOCK (replace with real 运价有效期),MOCK
Laem Chabang,Xiamen,20GP,880,150,5,MOCK (replace with real 运价有效期),MOCK
Laem Chabang,Xiamen,40GP,950,150,5,MOCK (replace with real 运价有效期),MOCK
Laem Chabang,Xiamen,40HQ,950,150,5,MOCK (replace with real 运价有效期),MOCK
Laem Chabang,Xiamen,40RF,1750,150,5,MOCK (replace with real 运价有效期),MOCK
Laem Chabang,Xiamen,40OT,1180,150,5,MOCK (replace with real 运价有效期),MOCK
Laem Chabang,Xiamen,40FR,1270,150,5,MOCK (replace with real 运价有效期),MOCK
Laem Chabang,Yangpu,20GP,880,150,5,MOCK (replace with real 运价有效期),MOCK
Laem Chabang,Yangpu,40GP,950,150,5,MOCK (replace with real 运价有效期),MOCK
Laem Chabang,Yangpu,40HQ,950,150,5,MOCK (replace with real 运价有效期),MOCK
Laem Chabang,Yangpu,40RF,1750,150,5,MOCK (replace with real 运价有效期),MOCK
Laem Chabang,Yangpu,40OT,1180,150,5,MOCK (replace with real 运价有效期),MOCK
Laem Chabang,Yangpu,40FR,1270,150,5,MOCK (replace with real 运价有效期),MOCK
Laem Chabang,Yantian,20GP,1050,150,6,MOCK (replace with real 运价有效期),MOCK
Laem Chabang,Yantian,40GP,1140,150,6,MOCK (replace with real 运价有效期),MOCK
Laem Chabang,Yantian,40HQ,1140,150,6,MOCK (replace with real 运价有效期),MOCK
Laem Chabang,Yantian,40RF,2100,150,6,MOCK (replace with real 运价有效期),MOCK
Laem Chabang,Yantian,40OT,1420,150,6,MOCK (replace with real 运价有效期),MOCK
Laem Chabang,Yantian,40FR,1520,150,6,MOCK (replace with real 运价有效期),MOCK
Laemchabang,Ningbo,20GP,1400,150,8,MOCK (replace with real 运价有效期),MOCK
Laemchabang,Ningbo,40GP,1520,150,8,MOCK (replace with real 运价有效期),MOCK
Laemchabang,Ningbo,40HQ,1520,150,8,MOCK (replace with real 运价有效期),MOCK
Laemchabang,Ningbo,40RF,2800,150,8,MOCK (replace with real 运价有效期),MOCK
Laemchabang,Ningbo,40OT,1890,150,8,MOCK (replace with real 运价有效期),MOCK
Laemchabang,Ningbo,40FR,2030,150,8,MOCK (replace with real 运价有效期),MOCK
Lautoka,Nansha,20GP,3320,150,19,MOCK (replace with real 运价有效期),MOCK
Lautoka,Nansha,40GP,3610,150,19,MOCK (replace with real 运价有效期),MOCK
Lautoka,Nansha,40HQ,3610,150,19,MOCK (replace with real 运价有效期),MOCK
Lautoka,Nansha,40RF,6650,150,19,MOCK (replace with real 运价有效期),MOCK
Lautoka,Nansha,40OT,4490,150,19,MOCK (replace with real 运价有效期),MOCK
Lautoka,Nansha,40FR,4820,150,19,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Acajutla,20GP,1050,150,6,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Acajutla,40GP,1140,150,6,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Acajutla,40HQ,1140,150,6,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Acajutla,40RF,2100,150,6,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Acajutla,40OT,1420,150,6,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Acajutla,40FR,1520,150,6,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Balboa,20GP,2450,150,14,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Balboa,40GP,2660,150,14,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Balboa,40HQ,2660,150,14,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Balboa,40RF,4900,150,14,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Balboa,40OT,3310,150,14,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Balboa,40FR,3550,150,14,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Buenaventura,20GP,700,150,4,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Buenaventura,40GP,760,150,4,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Buenaventura,40HQ,760,150,4,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Buenaventura,40RF,1400,150,4,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Buenaventura,40OT,950,150,4,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Buenaventura,40FR,1020,150,4,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Callao,20GP,1580,150,9,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Callao,40GP,1710,150,9,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Callao,40HQ,1710,150,9,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Callao,40RF,3150,150,9,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Callao,40OT,2130,150,9,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Callao,40FR,2280,150,9,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Chancay,20GP,1750,150,10,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Chancay,40GP,1900,150,10,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Chancay,40HQ,1900,150,10,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Chancay,40RF,3500,150,10,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Chancay,40OT,2360,150,10,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Chancay,40FR,2540,150,10,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Dalian,20GP,6650,150,38,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Dalian,40GP,7220,150,38,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Dalian,40HQ,7220,150,38,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Dalian,40RF,13300,150,38,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Dalian,40OT,8980,150,38,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Dalian,40FR,9640,150,38,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Guayaquil,20GP,1220,150,7,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Guayaquil,40GP,1330,150,7,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Guayaquil,40HQ,1330,150,7,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Guayaquil,40RF,2450,150,7,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Guayaquil,40OT,1650,150,7,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Guayaquil,40FR,1780,150,7,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Kaohsiung,20GP,8400,150,48,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Kaohsiung,40GP,9120,150,48,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Kaohsiung,40HQ,9120,150,48,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Kaohsiung,40RF,16800,150,48,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Kaohsiung,40OT,11340,150,48,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Kaohsiung,40FR,12180,150,48,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Manzanillo,20GP,3680,150,21,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Manzanillo,40GP,3990,150,21,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Manzanillo,40HQ,3990,150,21,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Manzanillo,40RF,7350,150,21,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Manzanillo,40OT,4960,150,21,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Manzanillo,40FR,5330,150,21,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Manzanillo - Timsa,20GP,0,150,0,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Manzanillo - Timsa,40GP,0,150,0,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Manzanillo - Timsa,40HQ,0,150,0,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Manzanillo - Timsa,40RF,0,150,0,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Manzanillo - Timsa,40OT,0,150,0,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Manzanillo - Timsa,40FR,0,150,0,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Posorja,20GP,4900,150,28,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Posorja,40GP,5320,150,28,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Posorja,40HQ,5320,150,28,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Posorja,40RF,9800,150,28,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Posorja,40OT,6620,150,28,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Posorja,40FR,7100,150,28,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Puerto Caldera,20GP,1920,150,11,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Puerto Caldera,40GP,2090,150,11,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Puerto Caldera,40HQ,2090,150,11,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Puerto Caldera,40RF,3850,150,11,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Puerto Caldera,40OT,2600,150,11,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Puerto Caldera,40FR,2790,150,11,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Puerto Quetzal,20GP,350,150,2,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Puerto Quetzal,40GP,380,150,2,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Puerto Quetzal,40HQ,380,150,2,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Puerto Quetzal,40RF,700,150,2,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Puerto Quetzal,40OT,470,150,2,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Puerto Quetzal,40FR,510,150,2,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Pusan,20GP,7700,150,44,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Pusan,40GP,8360,150,44,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Pusan,40HQ,8360,150,44,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Pusan,40RF,15400,150,44,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Pusan,40OT,10400,150,44,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Pusan,40FR,11160,150,44,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,San Antonio,20GP,2450,150,14,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,San Antonio,40GP,2660,150,14,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,San Antonio,40HQ,2660,150,14,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,San Antonio,40RF,4900,150,14,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,San Antonio,40OT,3310,150,14,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,San Antonio,40FR,3550,150,14,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Shanghai,20GP,6300,150,36,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Shanghai,40GP,6840,150,36,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Shanghai,40HQ,6840,150,36,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Shanghai,40RF,12600,150,36,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Shanghai,40OT,8500,150,36,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Shanghai,40FR,9140,150,36,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Yokohama,20GP,8220,150,47,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Yokohama,40GP,8930,150,47,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Yokohama,40HQ,8930,150,47,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Yokohama,40RF,16450,150,47,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Yokohama,40OT,11100,150,47,MOCK (replace with real 运价有效期),MOCK
Lazaro Cardenas,Yokohama,40FR,11930,150,47,MOCK (replace with real 运价有效期),MOCK
Le Haver,Zeebrugge,20GP,180,150,1,MOCK (replace with real 运价有效期),MOCK
Le Haver,Zeebrugge,40GP,190,150,1,MOCK (replace with real 运价有效期),MOCK
Le Haver,Zeebrugge,40HQ,190,150,1,MOCK (replace with real 运价有效期),MOCK
Le Haver,Zeebrugge,40RF,350,150,1,MOCK (replace with real 运价有效期),MOCK
Le Haver,Zeebrugge,40OT,240,150,1,MOCK (replace with real 运价有效期),MOCK
Le Haver,Zeebrugge,40FR,250,150,1,MOCK (replace with real 运价有效期),MOCK
Le Havre,Abidjan,20GP,3150,150,18,MOCK (replace with real 运价有效期),MOCK
Le Havre,Abidjan,40GP,3420,150,18,MOCK (replace with real 运价有效期),MOCK
Le Havre,Abidjan,40HQ,3420,150,18,MOCK (replace with real 运价有效期),MOCK
Le Havre,Abidjan,40RF,6300,150,18,MOCK (replace with real 运价有效期),MOCK
Le Havre,Abidjan,40OT,4250,150,18,MOCK (replace with real 运价有效期),MOCK
Le Havre,Abidjan,40FR,4570,150,18,MOCK (replace with real 运价有效期),MOCK
Le Havre,Algeciras,20GP,880,150,5,MOCK (replace with real 运价有效期),MOCK
Le Havre,Algeciras,40GP,950,150,5,MOCK (replace with real 运价有效期),MOCK
Le Havre,Algeciras,40HQ,950,150,5,MOCK (replace with real 运价有效期),MOCK
Le Havre,Algeciras,40RF,1750,150,5,MOCK (replace with real 运价有效期),MOCK
Le Havre,Algeciras,40OT,1180,150,5,MOCK (replace with real 运价有效期),MOCK
Le Havre,Algeciras,40FR,1270,150,5,MOCK (replace with real 运价有效期),MOCK
Le Havre,Algecirus,20GP,700,150,4,MOCK (replace with real 运价有效期),MOCK
Le Havre,Algecirus,40GP,760,150,4,MOCK (replace with real 运价有效期),MOCK
Le Havre,Algecirus,40HQ,760,150,4,MOCK (replace with real 运价有效期),MOCK
Le Havre,Algecirus,40RF,1400,150,4,MOCK (replace with real 运价有效期),MOCK
Le Havre,Algecirus,40OT,950,150,4,MOCK (replace with real 运价有效期),MOCK
Le Havre,Algecirus,40FR,1020,150,4,MOCK (replace with real 运价有效期),MOCK
Le Havre,Antwerp,20GP,700,150,4,MOCK (replace with real 运价有效期),MOCK
Le Havre,Antwerp,40GP,760,150,4,MOCK (replace with real 运价有效期),MOCK
Le Havre,Antwerp,40HQ,760,150,4,MOCK (replace with real 运价有效期),MOCK
Le Havre,Antwerp,40RF,1400,150,4,MOCK (replace with real 运价有效期),MOCK
Le Havre,Antwerp,40OT,950,150,4,MOCK (replace with real 运价有效期),MOCK
Le Havre,Antwerp,40FR,1020,150,4,MOCK (replace with real 运价有效期),MOCK
Le Havre,Buenaventura,20GP,2800,150,16,MOCK (replace with real 运价有效期),MOCK
Le Havre,Buenaventura,40GP,3040,150,16,MOCK (replace with real 运价有效期),MOCK
Le Havre,Buenaventura,40HQ,3040,150,16,MOCK (replace with real 运价有效期),MOCK
Le Havre,Buenaventura,40RF,5600,150,16,MOCK (replace with real 运价有效期),MOCK
Le Havre,Buenaventura,40OT,3780,150,16,MOCK (replace with real 运价有效期),MOCK
Le Havre,Buenaventura,40FR,4060,150,16,MOCK (replace with real 运价有效期),MOCK
Le Havre,Callao,20GP,3850,150,22,MOCK (replace with real 运价有效期),MOCK
Le Havre,Callao,40GP,4180,150,22,MOCK (replace with real 运价有效期),MOCK
Le Havre,Callao,40HQ,4180,150,22,MOCK (replace with real 运价有效期),MOCK
Le Havre,Callao,40RF,7700,150,22,MOCK (replace with real 运价有效期),MOCK
Le Havre,Callao,40OT,5200,150,22,MOCK (replace with real 运价有效期),MOCK
Le Havre,Callao,40FR,5580,150,22,MOCK (replace with real 运价有效期),MOCK
Le Havre,Cartagena,20GP,2100,150,12,MOCK (replace with real 运价有效期),MOCK
Le Havre,Cartagena,40GP,2280,150,12,MOCK (replace with real 运价有效期),MOCK
Le Havre,Cartagena,40HQ,2280,150,12,MOCK (replace with real 运价有效期),MOCK
Le Havre,Cartagena,40RF,4200,150,12,MOCK (replace with real 运价有效期),MOCK
Le Havre,Cartagena,40OT,2840,150,12,MOCK (replace with real 运价有效期),MOCK
Le Havre,Cartagena,40FR,3040,150,12,MOCK (replace with real 运价有效期),MOCK
Le Havre,Caucedo,20GP,1750,150,10,MOCK (replace with real 运价有效期),MOCK
Le Havre,Caucedo,40GP,1900,150,10,MOCK (replace with real 运价有效期),MOCK
Le Havre,Caucedo,40HQ,1900,150,10,MOCK (replace with real 运价有效期),MOCK
Le Havre,Caucedo,40RF,3500,150,10,MOCK (replace with real 运价有效期),MOCK
Le Havre,Caucedo,40OT,2360,150,10,MOCK (replace with real 运价有效期),MOCK
Le Havre,Caucedo,40FR,2540,150,10,MOCK (replace with real 运价有效期),MOCK
Le Havre,Dakar,20GP,1920,150,11,MOCK (replace with real 运价有效期),MOCK
Le Havre,Dakar,40GP,2090,150,11,MOCK (replace with real 运价有效期),MOCK
Le Havre,Dakar,40HQ,2090,150,11,MOCK (replace with real 运价有效期),MOCK
Le Havre,Dakar,40RF,3850,150,11,MOCK (replace with real 运价有效期),MOCK
Le Havre,Dakar,40OT,2600,150,11,MOCK (replace with real 运价有效期),MOCK
Le Havre,Dakar,40FR,2790,150,11,MOCK (replace with real 运价有效期),MOCK
Le Havre,Hamburg,20GP,350,150,2,MOCK (replace with real 运价有效期),MOCK
Le Havre,Hamburg,40GP,380,150,2,MOCK (replace with real 运价有效期),MOCK
Le Havre,Hamburg,40HQ,380,150,2,MOCK (replace with real 运价有效期),MOCK
Le Havre,Hamburg,40RF,700,150,2,MOCK (replace with real 运价有效期),MOCK
Le Havre,Hamburg,40OT,470,150,2,MOCK (replace with real 运价有效期),MOCK
Le Havre,Hamburg,40FR,510,150,2,MOCK (replace with real 运价有效期),MOCK
Le Havre,Jebel Ali,20GP,5250,150,30,MOCK (replace with real 运价有效期),MOCK
Le Havre,Jebel Ali,40GP,5700,150,30,MOCK (replace with real 运价有效期),MOCK
Le Havre,Jebel Ali,40HQ,5700,150,30,MOCK (replace with real 运价有效期),MOCK
Le Havre,Jebel Ali,40RF,10500,150,30,MOCK (replace with real 运价有效期),MOCK
